SnapDate,Srce,Province,PublishedDate,PropertyType,PropertyState,Bdroom,Bath,Parking,MtTot,PriceUF,UFxMt2,ValueScore,Score,Link
20200707,portal inmobiliario,Huechuraba,07/04/2020,House,usada,4,3,3,210,6493,30,7140,1099,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5546368-moderna-casa-remodelada-completamente-uda#position=40&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/25/2020,House,usada,3,3,2,150,4850,32,4200,865,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5630386-vende-fontova-norte-dentro-de-condominio-uda#position=26&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,3,3,2,230,5000,21,6440,1288,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605788-en-condominio-a-pasos-de-locomocion-uda#position=10&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/05/2020,House,usada,4,3,2,220,6150,27,7040,1144,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5595587-condominio-terranova-alberto-undurraga-uda#position=17&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,07/04/2020,House,usada,4,3,3,180,5750,31,6120,1064,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5546411-hermosa-casa-de-3-pisos-con-excelente-conectividad-uda#position=39&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/24/2020,House,usada,3,3,2,160,5050,31,4480,887,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5576194-condominio-la-toscana-uda#position=21&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,10/04/2020,House,usada,4,4,2,214,7000,32,7704,1100,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5551314-pedro-fontova-del-manantial-uda#position=36&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/07/2020,House,usada,3,3,2,181,5400,29,5068,938,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5704951-dentro-de-condominio-como-nueva-cerca-de-colegios-ga-uda#position=5&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/15/2020,House,usada,4,2,2,148,4850,32,4144,854,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5558695-gran-oportunidad-excelente-ubicacion-ga-uda#position=34&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/25/2020,House,usada,4,4,3,220,6790,30,8360,1231,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5581059-el-sauce-1340-casa-78-uda#position=30&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/18/2020,House,usada,3,3,2,232,6200,26,6496,1047,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564959-excelente-casa-mejor-sector-seguridad-247-dn-uda#position=28&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/25/2020,House,usada,3,3,1,220,5400,24,5720,1059,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5683323-pedro-fontova-guanaco-uda#position=13&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/25/2020,House,usada,5,3,3,181,5555,30,6878,1238,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5627618-avenida-el-guanaco-norte-2000-uda#position=31&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,07/05/2020,House,usada,4,3,2,206,6500,31,6592,1014,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5598046-casa-estilo-chileno-en-condominio-residencial-cercano-a-colegio-uda#position=15&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/13/2020,House,usada,3,3,1,120,5200,43,3120,600,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609696-condominio-lombardia-uda#position=41&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/20/2020,House,usada,4,4,2,250,6850,27,9000,1313,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5622594-el-sauce-pedro-fontova-uda#position=32&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,3,4,2,132,4687,35,4224,901,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605720-caminio-el-roble-pedro-fontova-uda#position=11&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/22/2020,House,usada,4,3,2,180,5990,33,5760,961,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5677950-vende-fontova-corredora-excelente-casa-en-condominio-como-nueva-uda#position=15&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,01/06/2020,House,usada,4,4,2,200,6500,32,7200,1107,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5641860-pedro-fontova-guanaco-norte-uda#position=25&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,4,2,200,6500,32,7200,1107,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609114-frente-colegio-saint-joseph-uda#position=46&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,3,2,2,130,4525,34,3120,689,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5607339-casa-huechuraba-condominio-lombardia-berta-correa-uda#position=4&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/21/2020,House,usada,4,3,2,164,5990,36,5248,876,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5675685-como-nueva-dentro-condominio-oa-uda#position=17&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/17/2020,House,usada,5,3,3,160,5500,34,6080,1105,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5615304-en-condominio-frente-a-plaza-con-juegos-infantiles-uda#position=33&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,09/06/2020,House,usada,4,3,2,219,6690,30,7008,1047,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5657288-dentro-de-condominio-cerca-de-colegios-y-comercio-ga-uda#position=21&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,4,3,3,192,5600,29,6528,1165,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606780-casa-en-condominio-no-prerimetral-uda#position=6&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/25/2020,House,usada,5,4,2,240,7000,29,9600,1371,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5629203-del-molino-7000-uda#position=29&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,08/05/2020,House,usada,6,4,2,172,5500,31,7568,1376,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5601619-santa-marta-uda#position=13&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/25/2020,House,usada,3,2,2,150,4350,29,3600,827,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5630379-santa-martahuechuraba-uda#position=27&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,06/19/2020,House,usada,4,3,2,198,5800,29,6336,1092,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5674297-mejor-ubicacion-conectividadpv-uda#position=18&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,4,3,3,192,5600,29,6528,1165,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606801-guanaco-norte-a-pasos-de-locomocion-uda#position=5&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/21/2020,House,usada,5,3,2,160,5500,34,5760,1047,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5569206-en-condominio-frente-a-plaza-con-juegos-infantiles-uda#position=24&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/15/2020,House,usada,3,3,2,198,6200,31,5544,894,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5613766-increible-casa-dentro-de-condominio-visitala-ahora-ga-uda#position=35&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,09/06/2020,House,usada,5,4,3,250,6980,27,10500,1504,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5656757-del-molino-santa-marta-de-huechuraba-uda#position=22&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/18/2020,House,usada,4,2,1,190,5500,28,4940,898,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564876-calle-del-manantial-guanaco-norte-uda#position=30&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,07/05/2020,House,usada,5,2,2,125,4500,36,4000,888,https://www.portalinmobiliario.com/MLC-525807697-acogedora-casa-2-pisos-condominio-en-huechuraba-_JM#position=16&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,2,1,190,5500,28,4940,898,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608641-del-mananatila-guanaco-norte-uda#position=50&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,4,2,215,7000,32,7740,1105,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609166-en-microbarrio-cerrado-con-seguridad-uda#position=44&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,06/16/2020,House,usada,4,2,2,180,6750,37,5040,746,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5666404-de-la-trilla-7535-uda#position=43&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/18/2020,House,usada,4,3,1,173,5800,33,5190,894,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5565120-linda-casa-dentro-condominio-pv-uda#position=27&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/28/2020,House,usada,6,4,3,200,5990,29,9200,1535,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5686876-santa-marta-de-huechura-uda#position=10&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,03/07/2020,House,usada,5,3,3,181,5555,30,6878,1238,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5695324-avenida-el-guanaco-norte-2000-uda#position=9&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/13/2020,House,usada,3,3,2,160,4950,30,4480,905,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5610530-dentro-de-condominio-excelente-ubicacion-no-pierdas-de-visitar-pv-uda#position=40&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,08/04/2020,House,usada,4,3,3,200,5600,28,6800,1214,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5521548-av-guanaco-norte-con-los-libertadores-uda#position=38&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/15/2020,House,usada,4,3,2,200,5920,29,6400,1081,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5614321-casa-en-sector-residencial-uda#position=34&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,2,1,190,5500,28,4940,898,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608685-entre-pedro-fontova-y-camino-del-roble-uda#position=49&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/13/2020,House,usada,3,2,1,150,5000,33,3300,660,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5610874-lombardia-berta-correa-uda#position=39&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,3,4,2,132,4687,35,4224,901,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605707-a-media-cuadra-de-pedro-fontova-en-condominio-uda#position=12&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/18/2020,House,usada,4,4,1,215,7000,32,7310,1044,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5564903-calle-del-manantial-guanaco-norte-uda#position=29&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,09/06/2020,House,usada,4,2,3,190,5500,28,5700,1036,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5656575-del-manantial-santa-marta-de-huechuraba-uda#position=23&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/16/2020,House,usada,5,3,1,172,5500,31,5848,1063,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5561999-vende-pedro-fontova-corredora-no-dejar-de-ver-uda#position=31&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,4,4,2,191,5500,28,6876,1250,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606550-santa-rosa-de-huechuraba-no-paga-gastos-comunes-uda#position=8&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/22/2020,House,usada,3,3,2,190,6200,32,5320,858,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5676986-muy-central-fuera-de-condominio-uda#position=16&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,10/06/2020,House,usada,4,3,2,198,5700,28,6336,1111,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5574789-propiedades-jhj-vende-hermosa-casa-como-piloto-cercana-supermercados-colegios-uda#position=20&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,06/22/2020,House,usada,6,3,2,204,6300,30,8160,1295,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5678035-dentro-de-condominio-sector-el-carmen-pv-uda#position=14&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,3,3,2,230,5000,21,6440,1288,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5605818-calle-berta-correa-av-los-libertadores-uda#position=9&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,03/04/2020,House,usada,6,4,2,185,5500,29,8140,1480,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5541836-gran-casa-en-condominio-uda#position=42&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/06/2020,House,usada,4,4,3,220,6790,30,8360,1231,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5650121-el-sauce-pedro-fontova-portada-de-huechuraba-uda#position=24&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/05/2020,House,usada,4,3,3,190,5500,28,6460,1174,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5590856-guanaco-norte-manantial-uda#position=20&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,10/04/2020,House,usada,4,2,3,140,5500,39,4200,763,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5551327-guanaco-del-manantial-uda#position=35&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,5,3,2,190,5500,28,6840,1243,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608602-santa-marta-de-huechuraba-av-guanaco-norte-uda#position=2&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,3,2,200,5600,28,6400,1142,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608781-amplia-casa-en-condominio-a-pasos-de-locomocion-uda#position=47&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,06/07/2020,House,usada,3,3,2,200,6200,31,5600,903,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5634069-propiedades-jhj-vende-hermosa-casa-en-excelente-sector-dentro-de-condominio-uda#position=6&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,4,2,215,7000,32,7740,1105,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5609173-amplia-casa-en-barrio-cerrado-uda#position=43&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,07/07/2020,House,usada,3,3,2,150,4850,32,4200,865,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5708317-vende-fontova-norte-dentro-de-condominio-uda#position=1&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/14/2020,House,usada,3,3,3,220,6150,27,6600,1073,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5611469-excelente-casa-gran-conectividad-oa-uda#position=38&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/23/2020,House,usada,4,4,3,165,6000,36,6270,1045,https://www.portalinmobiliario.com/MLC-524432689-casa-en-venta-el-guanaco-norte-_JM#position=23&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,3,2,180,5750,31,5760,1001,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5574723-propiedades-jhj-vende-hermosa-casa-dentro-de-condominio-excelente-conectividad-uda#position=3&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/18/2020,House,usada,6,4,2,174,5500,31,7656,1392,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5565280-excelente-conectividad-colegios-comercio-dn-uda#position=26&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,06/26/2020,House,usada,4,3,2,220,6700,30,7040,1050,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5684819-avenida-el-sauce-1340-uda#position=11&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,07/07/2020,House,usada,4,3,2,185,5570,30,5920,1062,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707475-condominio-la-liguria-guanaco-norte-casa-interior-uda#position=2&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/16/2020,House,usada,4,3,2,210,6493,30,6720,1034,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5560565-casa-remodelada-completamente-cercana-a-pedro-fontova-uda#position=32&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,07/07/2020,House,usada,4,4,2,220,6690,30,7920,1183,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5707075-el-sauce-pedro-fontova-4d3b-140220-m2-uda#position=4&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/05/2020,House,usada,4,4,2,298,7000,23,10728,1532,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5591466-el-torreon-con-piscina-uda#position=19&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,6,3,2,190,5500,28,7600,1381,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608609-casa-aislada-en-condominio-a-pasos-de-locomocion-uda#position=1&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,11/05/2020,House,usada,4,4,1,191,5500,28,6494,1180,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5606556-amplia-casa-en-condominio-que-no-paga-gastos-comunes-uda#position=7&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/14/2020,House,usada,5,3,3,200,5590,27,7600,1359,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5573900-linda-casa-de-3-pisos-en-condominio-bien-mantenida-excelente-ubicacion-uda#position=36&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,05/05/2020,House,usada,3,3,2,230,5000,21,6440,1288,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5593753-berta-correa-los-libertadores-uda#position=18&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/07/2020,House,usada,4,3,2,200,6890,34,6400,928,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5703484-amplios-espacios-interiores-calefaccion-central-altos-del-carmen-condominio-uda#position=7&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,06/04/2020,House,usada,4,4,2,200,6490,32,7200,1109,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5545672-impecable-completamente-refaccionada-en-condominio-uda#position=41&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,05/25/2020,House,usada,4,2,2,220,5500,25,6160,1120,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5629263-del-manantial-0-uda#position=28&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,12/05/2020,House,usada,4,3,2,200,5600,28,6400,1142,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5608769-en-condominio-no-perimetral-uda#position=48&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,04/24/2020,House,usada,3,3,3,169,6000,35,5070,845,https://www.portalinmobiliario.com/MLC-524477653-casa-en-venta-el-guanaco-norte-_JM#position=22&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,03/07/2020,House,usada,5,5,3,237,6950,29,10902,1568,https://www.portalinmobiliario.com/MLC-535322732-casa-en-venta-altos-del-valle-_JM#position=8&type=item&tracking_id=a0a59148-8980-47aa-ac54-2b9fe2217d12
20200707,portal inmobiliario,Huechuraba,07/05/2020,House,usada,3,3,4,100,4775,47,3200,670,https://www.portalinmobiliario.com/MLC-525812993-casa-en-condominio-en-comuna-de-huechuraba-_JM#position=14&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Huechuraba,04/15/2020,House,usada,4,3,3,180,5700,31,6120,1073,https://www.portalinmobiliario.com/venta/casa/huechuraba-metropolitana/5559993-huechuraba-uda#position=33&type=item&tracking_id=0a1c54e0-b7c7-415b-a722-cdf45f6aa394
20200707,portal inmobiliario,Nunoa,05/15/2020,Aparment,usada,3,2,1,105,6423,61,2310,359,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5613469-jorge-washington-plaza-nunoa-uda#position=47&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee
20200707,portal inmobiliario,Nunoa,05/17/2020,Aparment,usada,3,2,1,105,6490,61,2310,355,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5615344-jorge-washington-gerona-uda#position=45&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee
20200707,portal inmobiliario,Nunoa,10/06/2020,Aparment,usada,3,2,1,110,6597,59,2420,366,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5658517-ubicacion-chile-espana-con-simon-bolivar-3-dormitorios-2-banos-muy-bien-cuidado-uda#position=29&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee
20200707,portal inmobiliario,Nunoa,05/15/2020,Aparment,usada,3,3,2,106,6770,63,2968,438,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5614262-enrique-richard-3344-uda#position=46&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee
20200707,portal inmobiliario,Nunoa,03/30/2020,Aparment,usada,4,2,1,115,6700,58,2990,446,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5534098-duble-almeyda-con-campo-de-deporte-uda#position=11&type=item&tracking_id=501fd201-9464-4868-8101-a7a15fe58404
20200707,portal inmobiliario,Nunoa,03/07/2020,Aparment,usada,3,2,1,112,6000,53,2464,410,https://www.portalinmobiliario.com/venta/departamento/nunoa-metropolitana/5697426-montenegro-189-uda#position=10&type=item&tracking_id=f95550d7-ca10-404e-afc6-1e784adc04ee
